Text,label
"Un reportage dans les coulisses de cette revue célèbre évidemment partout dans le monde ['Un', 'reportage', 'dans', 'les', 'coulisses', 'de', 'cette', 'revue', 'célèbre', 'évidemment', 'partout', 'dans', 'le', 'monde'] ['évidemment']",A2
"Une fois qu’il a tout fini Théo peut enfin aller jouer et s’amuser avant de dîner avec ses parents ['Une', 'fois', 'qu’', 'il', 'a', 'tout', 'fini', 'Théo', 'peut', 'enfin', 'aller', 'jouer', 'et', 's’', 'amuser', 'avant', 'de', 'dîner', 'avec', 'ses', 'parents'] []",A2
"Une heure plus tard Clément et Manon dégustent leur déjeuner bien mérité ['Une', 'heure', 'plus', 'tard', 'Clément', 'et', 'Manon', 'dégustent', 'leur', 'déjeuner', 'bien', 'mérité'] ['heure' 'plus']",A2
"Une mission très pénible pour nos envoyés spéciaux sur place Nicolas George et Martin van der Bossche ['Une', 'mission', 'très', 'pénible', 'pour', 'nos', 'envoyés', 'spéciaux', 'sur', 'place', 'Nicolas', 'George', 'et', 'Martin', 'van', 'der', 'Bossche'] ['mission']",A2
"Une page culture de circonstance en ce 31 décembre festif la féerie de la grande revue du Moulin Rouge à Paris ['Une', 'page', 'culture', 'de', 'circonstance', 'en', 'ce', '31', 'décembre', 'festif', 'la', 'féerie', 'de', 'la', 'grande', 'revue', 'du', 'Moulin', 'Rouge', 'à', 'Paris'] ['culture' 'décembre']",A2
"Voici les principales ['Voici', 'les', 'principales'] []",A2
"Vous nenvisagez pas la vie sans votre tablette quotidienne ['Vous', 'nenvisagez', 'pas', 'la', 'vie', 'sans', 'votre', 'tablette', 'quotidienne'] []",A2
"Vous ne pouvez pas commencer votre journée sans votre bol de chocolat chaud ['Vous', 'ne', 'pouvez', 'pas', 'commencer', 'votre', 'journée', 'sans', 'votre', 'bol', 'de', 'chocolat', 'chaud'] []",A2
"Vous ne risquerez pas de vous ennuyer dans un lieu aussi animé ['Vous', 'ne', 'risquerez', 'pas', 'de', 'vous', 'ennuyer', 'dans', 'un', 'lieu', 'aussi', 'animé'] []",A2
"Vous ne risquerez pas de vous ennuyer dans un lieu aussi animé ['Vous', 'ne', 'risquerez', 'pas', 'de', 'vous', 'ennuyer', 'dans', 'un', 'lieu', 'aussi', 'animé'] []",A2
"À midi il prend un sandwich dans un café ['À', 'midi', 'il', 'prend', 'un', 'sandwich', 'dans', 'un', 'café'] ['sandwich']",B1
"A til parlé dastuces pratiques pour un bienêtre quotidien et dun questionnement philosophique sur cette quête de limpossible ['A', 'til', 'parlé', 'dastuces', 'pratiques', 'pour', 'un', 'bienêtre', 'quotidien', 'et', 'dun', 'questionnement', 'philosophique', 'sur', 'cette', 'quête', 'de', 'limpossible'] []",B1
"Ainsi les salons se parent de bougies et de sapins ['Ainsi', 'les', 'salons', 'se', 'parent', 'de', 'bougies', 'et', 'de', 'sapins'] ['parent']",B1
"Après lambiance de luxe ici cest comme un tranquille village ['Après', 'lambiance', 'de', 'luxe', 'ici', 'cest', 'comme', 'un', 'tranquille', 'village'] ['village']",B1
"Après un trajet en bus il est heureux de retrouver la mer ['Après', 'un', 'trajet', 'en', 'bus', 'il', 'est', 'heureux', 'de', 'retrouver', 'la', 'mer'] []",B1
"Après une marche sur les ChampsÉlysées je suis au pied de la Tour Eiffel ['Après', 'une', 'marche', 'sur', 'les', 'ChampsÉlysées', 'je', 'suis', 'au', 'pied', 'de', 'la', 'Tour', 'Eiffel'] []",B1
"Au deuxième étage il y a un bureau et deux chambres dont la sienne ['Au', 'deuxième', 'étage', 'il', 'y', 'a', 'un', 'bureau', 'et', 'deux', 'chambres', 'dont', 'la', 'sienne'] []",B1
"Au fil des pages il propose des méthodes simples et efficaces pour manger toujours plus et sans le moindre scrupule ['Au', 'fil', 'des', 'pages', 'il', 'propose', 'des', 'méthodes', 'simples', 'et', 'efficaces', 'pour', 'manger', 'toujours', 'plus', 'et', 'sans', 'le', 'moindre', 'scrupule'] ['plus']",B1
"Au premier étage il y a trois chambres ['Au', 'premier', 'étage', 'il', 'y', 'a', 'trois', 'chambres'] []",B1
"Au rezdechaussée il y a un salon avec un piano une salleàmanger une cuisine spacieuse et jaune et une salle de bain ['Au', 'rezdechaussée', 'il', 'y', 'a', 'un', 'salon', 'avec', 'un', 'piano', 'une', 'salleàmanger', 'une', 'cuisine', 'spacieuse', 'et', 'jaune', 'et', 'une', 'salle', 'de', 'bain'] ['piano']",B1
"Au soussol il y a une cave pour ranger le vin ['Au', 'soussol', 'il', 'y', 'a', 'une', 'cave', 'pour', 'ranger', 'le', 'vin'] []",B1
"Au total on estime que depuis sa construction plus de 300 millions de personnes ont visité la tour Eiffel ['Au', 'total', 'on', 'estime', 'que', 'depuis', 'sa', 'construction', 'plus', 'de', '300', 'millions', 'de', 'personnes', 'ont', 'visité', 'la', 'tour', 'Eiffel'] ['construction' 'plus']",B1
"Aujourdhui avec ma famille mes parents et mon frère nous sommes allés au marché de Noël cétait vraiment incroyable ['Aujourdhui', 'avec', 'ma', 'famille', 'mes', 'parents', 'et', 'mon', 'frère', 'nous', 'sommes', 'allés', 'au', 'marché', 'de', 'Noël', 'cétait', 'vraiment', 'incroyable'] ['famille']",B1
"Avant de boire une tasse de café il faut faire pousser le plan de café le récolter le transporter lemballer le vendre et le préparer ['Avant', 'de', 'boire', 'une', 'tasse', 'de', 'café', 'il', 'faut', 'faire', 'pousser', 'le', 'plan', 'de', 'café', 'le', 'récolter', 'le', 'transporter', 'lemballer', 'le', 'vendre', 'et', 'le', 'préparer'] ['plan' 'préparer']",B1
"Avec les prévisions météo on peut savoir quel temps il fera le soir le lendemain ou dans la semaine ['Avec', 'les', 'prévisions', 'météo', 'on', 'peut', 'savoir', 'quel', 'temps', 'il', 'fera', 'le', 'soir', 'le', 'lendemain', 'ou', 'dans', 'la', 'semaine'] []",B1
"Bien entendu les cadeaux de Noël seront déposés uniquement le 24 décembre au soir afin de permettre le déballage le lendemain matin ['Bien', 'entendu', 'les', 'cadeaux', 'de', 'Noël', 'seront', 'déposés', 'uniquement', 'le', '24', 'décembre', 'au', 'soir', 'afin', 'de', 'permettre', 'le', 'déballage', 'le', 'lendemain', 'matin'] ['décembre']",B1
"Bon appétit Jason ['Bon', 'appétit', 'Jason'] ['appétit']",B1
"Cest injuste On ne peut pas le condamner pour la faute quil a commise ['Cest', 'injuste', 'On', 'ne', 'peut', 'pas', 'le', 'condamner', 'pour', 'la', 'faute', 'quil', 'a', 'commise'] []",B1
"Cest le quartier des beaux magasins et des produits de grandes marques ['Cest', 'le', 'quartier', 'des', 'beaux', 'magasins', 'et', 'des', 'produits', 'de', 'grandes', 'marques'] []",B1
"Cest une soupe de poissons spécialité de Marseille ['Cest', 'une', 'soupe', 'de', 'poissons', 'spécialité', 'de', 'Marseille'] []",B1
"Cest vrai quils sont très bons mais jai peur quil tombe malade ['Cest', 'vrai', 'quils', 'sont', 'très', 'bons', 'mais', 'jai', 'peur', 'quil', 'tombe', 'malade'] []",B1
"Cest vraiment génial dêtre en ville et davoir les monuments les musées et la plage au même endroit ['Cest', 'vraiment', 'génial', 'dêtre', 'en', 'ville', 'et', 'davoir', 'les', 'monuments', 'les', 'musées', 'et', 'la', 'plage', 'au', 'même', 'endroit'] []",B1
"C’est un parc où les gens viennent se promener en famille et entre amis ['C’', 'est', 'un', 'parc', 'où', 'les', 'gens', 'viennent', 'se', 'promener', 'en', 'famille', 'et', 'entre', 'amis'] ['parc' 'famille']",B1
"C’est un site touristique très important environ 7 millions de touristes visitent la tour Eiffel chaque année ['C’', 'est', 'un', 'site', 'touristique', 'très', 'important', 'environ', '7', 'millions', 'de', 'touristes', 'visitent', 'la', 'tour', 'Eiffel', 'chaque', 'année'] ['site' 'important']",B1
"Ce sont des organes internes comme le cerveau qui est logé dans la tête ['Ce', 'sont', 'des', 'organes', 'internes', 'comme', 'le', 'cerveau', 'qui', 'est', 'logé', 'dans', 'la', 'tête'] []",B1
"Certaines familles ont pour tradition de déposer des biscuits et un verre de lait près du sapin pour remercier le père noël ['Certaines', 'familles', 'ont', 'pour', 'tradition', 'de', 'déposer', 'des', 'biscuits', 'et', 'un', 'verre', 'de', 'lait', 'près', 'du', 'sapin', 'pour', 'remercier', 'le', 'père', 'noël'] ['tradition']",B1
"Certains familles décorent les œufs durs en peignant leurs coquilles avec des teintes vertes ou rouges ['Certains', 'familles', 'décorent', 'les', 'œufs', 'durs', 'en', 'peignant', 'leurs', 'coquilles', 'avec', 'des', 'teintes', 'vertes', 'ou', 'rouges'] []",B1
"Ces chocolats coulés en forme d’œufs de lapins et de poules sont souvent dispersés dans le jardin pour être retrouvés par les plus jeunes  c’est la « chasse aux œufs » ['Ces', 'chocolats', 'coulés', 'en', 'forme', 'd’', 'œufs', 'de', 'lapins', 'et', 'de', 'poules', 'sont', 'souvent', 'dispersés', 'dans', 'le', 'jardin', 'pour', 'être', 'retrouvés', 'par', 'les', 'plus', 'jeunes', ' ', 'c’', 'est', 'la', '«', 'chasse', 'aux', 'œufs', '»'] ['jardin' 'plus']",B1
"Cette basilique est célèbre à Marseille  les supporters de lOM club de foot de Marseille viennent prier pour faire gagner leur équipe ['Cette', 'basilique', 'est', 'célèbre', 'à', 'Marseille', ' ', 'les', 'supporters', 'de', 'lOM', 'club', 'de', 'foot', 'de', 'Marseille', 'viennent', 'prier', 'pour', 'faire', 'gagner', 'leur', 'équipe'] []",B1
"Cette eau est utilisée pour faire pousser les culstures ou fabriquer les produits de notre vie de tous les jours ['Cette', 'eau', 'est', 'utilisée', 'pour', 'faire', 'pousser', 'les', 'culstures', 'ou', 'fabriquer', 'les', 'produits', 'de', 'notre', 'vie', 'de', 'tous', 'les', 'jours'] []",B1
"Cette fête est encore traditionnellement fêtée en France même si comme pour Noël elle a souvent perdu son aspect religieux ['Cette', 'fête', 'est', 'encore', 'traditionnellement', 'fêtée', 'en', 'France', 'même', 'si', 'comme', 'pour', 'Noël', 'elle', 'a', 'souvent', 'perdu', 'son', 'aspect', 'religieux'] []",B1
"Cette personne que tu as rencontrée hier au restaurant et dont tas parlé Paul est dangereuse ['Cette', 'personne', 'que', 'tu', 'as', 'rencontrée', 'hier', 'au', 'restaurant', 'et', 'dont', 'tas', 'parlé', 'Paul', 'est', 'dangereuse'] ['restaurant']",B1
"Comme cest proche de la maison je peux y aller à pied c’est très agréable ['Comme', 'cest', 'proche', 'de', 'la', 'maison', 'je', 'peux', 'y', 'aller', 'à', 'pied', 'c’', 'est', 'très', 'agréable'] []",B1
"comment manger en permanence et de préférence des mets délicieux ['comment', 'manger', 'en', 'permanence', 'et', 'de', 'préférence', 'des', 'mets', 'délicieux'] ['permanence' 'délicieux']",B1
"Dans cette attente nous restons à votre disposition pour répondre à vos questions pas téléphone ou via notre forum Internet ['Dans', 'cette', 'attente', 'nous', 'restons', 'à', 'votre', 'disposition', 'pour', 'répondre', 'à', 'vos', 'questions', 'pas', 'téléphone', 'ou', 'via', 'notre', 'forum', 'Internet'] ['disposition' 'téléphone' 'via']",B1
"Dans le bureau il y a un vélo dappartement des haltères et un stepper ['Dans', 'le', 'bureau', 'il', 'y', 'a', 'un', 'vélo', 'dappartement', 'des', 'haltères', 'et', 'un', 'stepper'] []",B1
"Dans ma famille on adore goûter les spécialités locales alors on a tout essayé de la choucroute à la tarte flambée en passant par les kouglofs ['Dans', 'ma', 'famille', 'on', 'adore', 'goûter', 'les', 'spécialités', 'locales', 'alors', 'on', 'a', 'tout', 'essayé', 'de', 'la', 'choucroute', 'à', 'la', 'tarte', 'flambée', 'en', 'passant', 'par', 'les', 'kouglofs'] ['famille']",B1
"Demain on prévoit de faire une promenade dans le quartier de la Petite France il paraît que cest le plus beau de Strasbourg ['Demain', 'on', 'prévoit', 'de', 'faire', 'une', 'promenade', 'dans', 'le', 'quartier', 'de', 'la', 'Petite', 'France', 'il', 'paraît', 'que', 'cest', 'le', 'plus', 'beau', 'de', 'Strasbourg'] ['promenade' 'plus']",B1
"Des chats viennent souvent chasser les feuilles qui volent au vent ['Des', 'chats', 'viennent', 'souvent', 'chasser', 'les', 'feuilles', 'qui', 'volent', 'au', 'vent'] []",B1
"Donnemoi de tes nouvelles plus souvent ['Donnemoi', 'de', 'tes', 'nouvelles', 'plus', 'souvent'] ['plus']",B1
"Du haut de cette colline la vue sur Marseille est remarquable ['Du', 'haut', 'de', 'cette', 'colline', 'la', 'vue', 'sur', 'Marseille', 'est', 'remarquable'] []",B1
"Du haut de la Tour Eiffel on peut voir les principaux monuments de Paris  la cathédrale NotreDame la tour Montparnasse et l’arc de triomphe ['Du', 'haut', 'de', 'la', 'Tour', 'Eiffel', 'on', 'peut', 'voir', 'les', 'principaux', 'monuments', 'de', 'Paris', ' ', 'la', 'cathédrale', 'NotreDame', 'la', 'tour', 'Montparnasse', 'et', 'l’', 'arc', 'de', 'triomphe'] []",B1
"Durant cette période les chrétiens ne mangeaient pas de viande ni de plat très cher ['Durant', 'cette', 'période', 'les', 'chrétiens', 'ne', 'mangeaient', 'pas', 'de', 'viande', 'ni', 'de', 'plat', 'très', 'cher'] ['plat']",B1
"Elle a été construite par Gustave Eiffel pour l’Exposition universelle de Paris de 1889 ['Elle', 'a', 'été', 'construite', 'par', 'Gustave', 'Eiffel', 'pour', 'l’', 'Exposition', 'universelle', 'de', 'Paris', 'de', '1889'] []",B1
"Elle adore mettre sa jupe à fleurs et un chemisier assorti lorsqu’il fait beau ['Elle', 'adore', 'mettre', 'sa', 'jupe', 'à', 'fleurs', 'et', 'un', 'chemisier', 'assorti', 'lorsqu’', 'il', 'fait', 'beau'] []",B1
"Elle commémore la résurrection de Jésus mais fête aussi le printemps ['Elle', 'commémore', 'la', 'résurrection', 'de', 'Jésus', 'mais', 'fête', 'aussi', 'le', 'printemps'] []",B1
"Elle était selon la tradition précédée d’une période de jeûne de 40 jours appelée « Carême » ['Elle', 'était', 'selon', 'la', 'tradition', 'précédée', 'd’', 'une', 'période', 'de', 'jeûne', 'de', '40', 'jours', 'appelée', '«', 'Carême', '»'] ['tradition']",B1
"Elle préfère aussi mettre un pull des chaussettes en laine des bottes et ses gants pour ne pas avoir froid aux doigts ['Elle', 'préfère', 'aussi', 'mettre', 'un', 'pull', 'des', 'chaussettes', 'en', 'laine', 'des', 'bottes', 'et', 'ses', 'gants', 'pour', 'ne', 'pas', 'avoir', 'froid', 'aux', 'doigts'] []",B1
"Elle sest ensuite élargie à dautres établissements ['Elle', 'sest', 'ensuite', 'élargie', 'à', 'dautres', 'établissements'] []",B1
"En été lorsqu’il fait chaud Lili et Marc vont à plage pendant le weekend ['En', 'été', 'lorsqu’', 'il', 'fait', 'chaud', 'Lili', 'et', 'Marc', 'vont', 'à', 'plage', 'pendant', 'le', 'weekend'] ['weekend']",B1
"En France le début des vacances est souligné par les soldes dété ['En', 'France', 'le', 'début', 'des', 'vacances', 'est', 'souligné', 'par', 'les', 'soldes', 'dété'] []",B1
"En France Noël est un moment important ['En', 'France', 'Noël', 'est', 'un', 'moment', 'important'] ['moment' 'important']",B1
"En général les français optent pour des sapins en pot afin de prolonger la magie du moment ['En', 'général', 'les', 'français', 'optent', 'pour', 'des', 'sapins', 'en', 'pot', 'afin', 'de', 'prolonger', 'la', 'magie', 'du', 'moment'] ['général' 'moment']",B1
"En hiver elle ne sort jamais sans son parapluie et son écharpe ['En', 'hiver', 'elle', 'ne', 'sort', 'jamais', 'sans', 'son', 'parapluie', 'et', 'son', 'écharpe'] []",B1
"En un an lempreinte eau dun consommateur fraçais sélève à 1786 mettre cube deau soit le contenu de deux Boeing 747 ['En', 'un', 'an', 'lempreinte', 'eau', 'dun', 'consommateur', 'fraçais', 'sélève', 'à', '1786', 'mettre', 'cube', 'deau', 'soit', 'le', 'contenu', 'de', 'deux', 'Boeing', '747'] ['cube']",B1
"En visitant la cathédrale NotreDame de Paris je pense à Quasimodo personnage du roman de Victor Hugo ['En', 'visitant', 'la', 'cathédrale', 'NotreDame', 'de', 'Paris', 'je', 'pense', 'à', 'Quasimodo', 'personnage', 'du', 'roman', 'de', 'Victor', 'Hugo'] []",B1
"Encore le métro et je contemple la splendide façade de lOpéra Garnier ['Encore', 'le', 'métro', 'et', 'je', 'contemple', 'la', 'splendide', 'façade', 'de', 'lOpéra', 'Garnier'] ['splendide']",B1
"es vacances dété en France durent 6 semaines et ont habituellement lieu entre Juillet et Septembre ['es', 'vacances', 'dété', 'en', 'France', 'durent', '6', 'semaines', 'et', 'ont', 'habituellement', 'lieu', 'entre', 'Juillet', 'et', 'Septembre'] []",B1
"Estce que ton mari et tes enfants vont bien ['Estce', 'que', 'ton', 'mari', 'et', 'tes', 'enfants', 'vont', 'bien'] []",B1
"Estce que tu travailles toujours à l’agence de voyages ['Estce', 'que', 'tu', 'travailles', 'toujours', 'à', 'l’', 'agence', 'de', 'voyages'] ['agence']",B1
"Et si nous allions au cinéma ['Et', 'si', 'nous', 'allions', 'au', 'cinéma'] []",B1
"Félix narrête pas de manger des bredele des biscuits spéciaux d’ici ['Félix', 'narrête', 'pas', 'de', 'manger', 'des', 'bredele', 'des', 'biscuits', 'spéciaux', 'd’', 'ici'] []",B1
"Hier il a même neigé ['Hier', 'il', 'a', 'même', 'neigé'] []",B1
"Il a fait construire en plus une belle véranda contenant une bibliothèque pour profiter du soleil et dune vue sur le jardin ['Il', 'a', 'fait', 'construire', 'en', 'plus', 'une', 'belle', 'véranda', 'contenant', 'une', 'bibliothèque', 'pour', 'profiter', 'du', 'soleil', 'et', 'dune', 'vue', 'sur', 'le', 'jardin'] ['plus' 'dune' 'jardin']",B1
"Il aime beaucoup lire surtout le soir avant de dormir ['Il', 'aime', 'beaucoup', 'lire', 'surtout', 'le', 'soir', 'avant', 'de', 'dormir'] []",B1
"Il enlève ne garde pas ses chaussures et marche longtemps au bord de leau ['Il', 'enlève', 'ne', 'garde', 'pas', 'ses', 'chaussures', 'et', 'marche', 'longtemps', 'au', 'bord', 'de', 'leau'] []",B1
"Il essaient également d’être plus raisonnés plus généreux moins centrés sur euxmêmes ['Il', 'essaient', 'également', 'd’', 'être', 'plus', 'raisonnés', 'plus', 'généreux', 'moins', 'centrés', 'sur', 'euxmêmes'] ['plus' 'plus' 'généreux']",B1
"Il est nécessaire que les gens soeint conscients de limportance de lécologie ['Il', 'est', 'nécessaire', 'que', 'les', 'gens', 'soeint', 'conscients', 'de', 'limportance', 'de', 'lécologie'] []",B1
"Il fait très froid ici ['Il', 'fait', 'très', 'froid', 'ici'] []",B1
"Il fait un froid incroyable à Moscou mais la ville est superbe ['Il', 'fait', 'un', 'froid', 'incroyable', 'à', 'Moscou', 'mais', 'la', 'ville', 'est', 'superbe'] []",B1
"Il fait une promenade sur le Vieux Port ['Il', 'fait', 'une', 'promenade', 'sur', 'le', 'Vieux', 'Port'] ['promenade']",B1
"Il faudrait que tu lui parles de ça demain en réunion et que tu demandes à Adrian de menvoyer une photo de lui et la traduction du contrat en croate ['Il', 'faudrait', 'que', 'tu', 'lui', 'parles', 'de', 'ça', 'demain', 'en', 'réunion', 'et', 'que', 'tu', 'demandes', 'à', 'Adrian', 'de', 'menvoyer', 'une', 'photo', 'de', 'lui', 'et', 'la', 'traduction', 'du', 'contrat', 'en', 'croate'] ['réunion' 'photo']",B1
